Smoothness prior,Smoothness prior + constraints ,Sparsity Prior,Forward Backward,Douglas Rachford,PPXA+
0.24766420404654182,0.20259790034951547,0.21989395504995546,0.6709786935492879,0.6695601259113491,0.22290903482867658
0.46614844872504163,0.24174930300885772,0.3403874480334037,1.0557820380650018,1.053353599966816,0.31329505022146303
0.164691393228094,0.08511087822126842,0.07709175697578496,0.2553275454129852,0.253630459223129,0.07171935789242262
0.4242255455469611,0.12791694731998154,0.19695359979295057,0.648692561381519,0.6478079243849236,0.13280089184659352
0.19553263673104176,0.024720623179063476,0.07893181650783318,0.22074757611843307,0.2207868364117489,0.08038704541752321
0.45253357407257644,0.07279918154448708,0.10379549302230157,0.31936362778476135,0.3186015833397115,0.16336756514638132
0.16092489653080663,0.09237112187252186,0.0922589020804407,0.27704205258374714,0.2762679272331955,0.11875098764023206
0.48012759762404134,0.13448609342673268,0.14539694660514146,0.5934056768839575,0.5926850110792303,0.12447118701537085
0.2572120795620581,0.02144226405373591,0.046953297114155766,0.13810528808158457,0.13790527384441323,0.035722806507011665
0.4681554575191576,0.040198835008287574,0.04679775536137292,0.14407916836448365,0.14367633427882362,0.07044562063570806
0.4479108707246792,0.05831772759785017,0.05107435425470666,0.17873914460168774,0.1773166712337667,0.0581561091896732
0.18262673497101584,0.0946808303550466,0.09292937655168405,0.2909881006760023,0.2900751469457737,0.10833952164895887
0.488013181858095,0.31757686333094076,0.30068876889837903,0.9706434135898715,0.967388260873284,0.2732626426753699
0.4533810732842151,0.13750467592393328,0.20641831211513237,0.6878195393122531,0.6868838561155974,0.14165279442250323
0.3602348020165222,0.08537123936379175,0.09515091033956008,0.29088663670803616,0.2896539783608298,0.12203015193325283
0.4573447985704125,0.11276735770542774,0.19346686653184894,0.5827643539007071,0.5820622216526254,0.11123930409933869
0.44394126458629785,0.04658260121395934,0.05451568638492762,0.14342171024179207,0.14280003448601009,0.040090244177286745
0.17190245803735482,0.03782922716268324,0.12945234425464797,0.3592073131219666,0.35877545885296774,0.056222182654213686
0.15928978565864554,0.042823444077102854,0.0754431141276466,0.3376261890071884,0.33784562479289076,0.015346789758387968
0.25177423088134826,0.1273294532865737,0.1038905540220734,0.3973721102121263,0.3951890396099647,0.09767369578370695
0.36750611700355335,0.07262502527752976,0.06258570719630457,0.2364348700351018,0.23491257947398878,0.09039908231656402
0.2584888876673674,0.052355837061335106,0.06253185204847966,0.24298570842567233,0.24283580312800548,0.016351464875303152
0.38262405699694535,0.25837902668498364,0.23122073113647731,0.8179315025510481,0.8134478742635651,0.2333624948392669
0.43476778748727885,0.01989009539984729,0.03313000137938368,0.08485052297060469,0.08463574628438572,0.04430269374139126
0.4721965446442934,0.4234507040175145,0.5403946863896352,1.6693490614659607,1.6664149346028871,0.5138298481071988
0.46257432130462206,0.03320945769706732,0.10794623189921393,0.28843422286420783,0.28825927133121415,0.053323387347323704
0.33815217739137127,0.14465669096072506,0.1531822521262416,0.5305538916185317,0.529558558573793,0.14950250914241212
0.47989678543393494,0.07385352469873177,0.09364026285405488,0.28726541687190077,0.2866000060240412,0.1816806856638505
0.18295197863514717,0.1012002190765417,0.07986448600040075,0.3035413395664023,0.3016800701280914,0.0606417370366655
0.24251752760371692,0.1996695459752943,0.18237696486767885,0.6152141351313309,0.6125172452583483,0.18437912793297076
0.4722871150039469,0.06860176844304014,0.14355654574015908,0.4797985552521139,0.4794728300944944,0.07279087313577845
0.2171197018144791,0.04786304171787855,0.055334049809831795,0.1749382839470904,0.17450772361789854,0.02099713796745632
0.45053723831631115,0.05088428557397582,0.11317504120560141,0.3586908722946616,0.35847892068551174,0.03796005400247627
0.4517736509744399,0.06585941729050891,0.040933745739253846,0.21190970297648484,0.21069806141403297,0.07131444765398716
0.1989718565343184,0.043778678802905494,0.08901382637343704,0.24823305529143827,0.24818814876927922,0.130135303992752
0.16137237382446462,0.04688531024197999,0.05318247857203808,0.16153360060772434,0.16112209094051416,0.06628751469641735
0.4628755259081631,0.222560581656835,0.18164610541159998,0.6675842080696347,0.6655014183817207,0.2209111806162222
0.16871283453827027,0.08195341519902423,0.09563633467289678,0.3000181234158751,0.2996796662498798,0.08214218916917936
0.4641675401437246,0.13107307484078937,0.1302454031210181,0.4362183029024267,0.43544754301000116,0.10247302344724112
0.4692843745761443,0.0395159740982873,0.08562738323387553,0.24097216754922987,0.2408947498233105,0.03715956087645483
0.462702037129993,0.25407075275251734,0.2382910429323107,0.8755348358597692,0.8701329467899688,0.24677258582318432
0.2121248005758207,0.0612353524079517,0.10473307357282349,0.2727856232382141,0.2721620059497367,0.11209225184853554
0.46757213425409966,0.14702332914362018,0.1465666987500665,0.4408176094653476,0.440104067788073,0.16271058714488768
0.24158660841614615,0.10839210457536434,0.1270172126786929,0.4283179359787316,0.42755415348674414,0.0924552767981201
0.4688942772126566,0.19187683886434345,0.1442165386110858,0.5841175812634498,0.5822178031665024,0.18256602215583337
0.45398310203278286,0.048450726476496696,0.053561184417383445,0.1746243772503714,0.17388997748809054,0.1143324374732094
0.45778259961119994,0.06789349396967018,0.10008935830227916,0.2951035500527665,0.2944543000521825,0.1716743837086734
0.15560867294469816,0.06444946415383854,0.0637247235334826,0.19334503469483327,0.1923531437693273,0.0930573330830531
0.4772991922183242,0.2658175146806554,0.21258672367429707,0.8598222831982189,0.8579210842215873,0.22069073070162953
0.5405127934748927,0.6094594805351939,0.6610570099734805,2.3189680291307537,2.311624817723772,0.5284386308321407
0.20157900907075954,0.03092116835221556,0.12670685698357603,0.40165902530248954,0.4024990118100592,0.05410375616417838
0.30619498998800504,0.022132334563455085,0.025369090319107664,0.07505953415835276,0.07448866496391361,0.06281681803069668
0.17840110428435424,0.10870378247957607,0.10690036992284292,0.3261919361522119,0.3242219130515067,0.07415148481882657
0.4443373523710042,0.08225400784707684,0.2014845417239871,0.6055564296107231,0.6054659665769606,0.10620940179521757
0.46664260273176605,0.03696680294729039,0.048267948607293346,0.13893743317109303,0.13834114172678152,0.09590615668420337
0.46023562371793136,0.21267001510480837,0.2160138098618199,0.7878599598389124,0.7856933569060598,0.2031153762614018
0.4626861165057074,0.09199729871499962,0.12216268627476783,0.37305991233381874,0.3723716550756155,0.1076151132286611
0.1578460722935888,0.0664182566480455,0.07120656899520822,0.21377937336056055,0.21317892688938916,0.08546157322955135
0.4676503470687132,0.2838652201456655,0.36419333237388457,1.2420510458080232,1.240437171941245,0.33061927781079686
0.26297803445644835,0.18596772846052115,0.18518737482842912,0.5605744389738945,0.5594956115051796,0.2044529444499258
0.2473527760490488,0.09133067937759723,0.12582404154990706,0.4111009456207848,0.4105206965626257,0.09129562828830742
0.4681297560510398,0.06997886271047186,0.14950310036927383,0.42355997984481963,0.4230514911125972,0.1575007283886455
0.18814738199608624,0.02903860039732684,0.037996870945077074,0.21711298471872462,0.21711747603735318,0.053620379467610314
0.4503643340750347,0.02825686297345305,0.030027524646217447,0.0942279666904459,0.09362309175753306,0.018496309241723116
0.2160329031738509,0.10571409102252911,0.10477945535016622,0.3283876031891501,0.3276916431338388,0.09877635122053295
0.17067503790506824,0.09994913425895124,0.09057423919446582,0.3025614743778652,0.30129901553606786,0.07597490281972973
0.4713010697865728,0.2416896016878399,0.20666933366098986,0.7968027282729125,0.7942194517335802,0.20384961858074785
0.4625878943725898,0.19526787629691136,0.1490660713108676,0.659448034304337,0.6578723676766357,0.21327310479525136
0.4305646567088626,0.1874220590438278,0.2588918612770465,0.7793805377440127,0.7786191324715989,0.3099003238257586
0.18167448895703617,0.021592463001072707,0.030636915549144814,0.10306507271635161,0.10303788168273612,0.03901364405690941
0.1989193911816885,0.09898370803836941,0.10661342729558945,0.36227410914764707,0.36166489217248854,0.08441130755950377
0.2742884601647667,0.09479256712701106,0.09404947879037732,0.2841123016555959,0.2834224617330219,0.08758716882257449
0.4654142713905648,0.1381642024124757,0.12421534191087287,0.4655770357971373,0.46266947256099145,0.19976691462854446
0.4570491998276884,0.07664292394353485,0.07311631569826159,0.23308178342214345,0.23203205569218147,0.07426764756820552
0.23079129661280845,0.08769230883648399,0.10237972859107217,0.29984333929414164,0.29901483154942043,0.11147662968746529
0.2498202358585544,0.11947415497182026,0.13478285834902315,0.4161458737553603,0.4150011920517783,0.10908253461897538
0.4791617878275699,0.20564101462056814,0.27128154197832793,0.7591421475133837,0.7584876715788925,0.3564161813836561
0.4977809859192121,0.4066840026118112,0.39268402384350976,1.4396294710222854,1.4355258293597795,0.3436668168824329
0.20601899238888466,0.07148044414287967,0.06214827844034318,0.2624793721286521,0.2616613513334806,0.06451101414815359
0.1783120447877996,0.036700439739847004,0.05410311640816631,0.1608626781710412,0.16068018128813347,0.08919297315750604
0.41780497286456814,0.22797192683765194,0.3176366299839025,0.9411327896540942,0.9396305246964904,0.31120340286626247
0.1856316261572381,0.03812703131777863,0.03603214822297436,0.11440684269598868,0.11347529013619362,0.02323299664845671
0.444535141320415,0.06980200237321317,0.06517843685994869,0.20940452890810837,0.20828206615277337,0.06540821616795774
0.4447238953894607,0.0690663929525071,0.07961441803186048,0.2192690757310434,0.21855802685789566,0.06267488759823439
0.18213823759173792,0.04369513567070658,0.040971209456613304,0.1309703821040429,0.12992743618672262,0.019068151750324783
0.2944477087226748,0.09297449616201763,0.07752823903806458,0.279492375408365,0.2784802580933446,0.05814419777793574
0.3152529335907914,0.16905480665538053,0.1855532404461395,0.5629762332696122,0.5619818453773238,0.17335136435378545
0.4647856627321725,0.022882065406032007,0.03060685954976376,0.09367151231098571,0.09343394220729719,0.052341889619919486
0.47216670045395454,0.17415647589089814,0.11826650753317039,0.5418322370001115,0.5402977393094677,0.1526155585073032
0.44917916819241127,0.08966911745249963,0.16669996441521748,0.49321788317143384,0.4923992783657012,0.10591740055137644
0.4638997000534386,0.07429734658467582,0.11046601416399253,0.31981234363727185,0.3190767026562193,0.05873040688650559
0.2097104249563441,0.07462383247537727,0.06922232015062559,0.22387706311031033,0.22265929312555302,0.059247277794045844
0.2730864791374288,0.037295292243709456,0.05554782975494794,0.16144052775890394,0.1611494734908376,0.0997443618164858
0.27188347993677503,0.07995065480721843,0.06495041722474085,0.25848512855864164,0.2579918070401762,0.02553496258888806
0.407969672973115,0.038064009894359825,0.029021277056075247,0.11766879150233786,0.11671121647479432,0.05444327154931233
0.4561927164621452,0.10218575996528194,0.14177217261062156,0.4057324388559949,0.4049572024255088,0.09585589479079494
0.23039957520367313,0.1059080999314129,0.1280271786151816,0.40201896557575156,0.40119268895694377,0.17546927952793367
0.4528407673988467,0.09253968515499489,0.09433000515715746,0.3611017697856467,0.3591887160904619,0.18622856904515123
0.4646424725424321,0.25832538810170735,0.29560841755875067,1.1342707795638984,1.1325408596481525,0.23141521650483435
0.14910167032821298,0.042970283313241125,0.04565139486742391,0.1289618440710465,0.12816671074702146,0.05232992382314437
0.4720114875070771,0.034588730999184684,0.07756736466839478,0.2492547019346699,0.24940145309822379,0.036183568691714255
0.18855717645462924,0.10557802888205679,0.10198603453139178,0.31640390343607755,0.31494481199715246,0.09684001177669072
0.3066693505125283,0.26488520941870364,0.299023006997247,0.9048677246927471,0.9032656956973243,0.2911766908587407
0.46811324930902765,0.18174831973532907,0.11311293548236015,0.5500678290197953,0.5479825627754278,0.18629749783267865
0.3557613868902074,0.09225053853555973,0.09235005901314026,0.2843263328846061,0.282744832123629,0.08579124778813496
0.4653026725454526,0.21898958509862532,0.20949458503214205,0.8929306448288001,0.891454391478751,0.41993766317485465
0.20334257370976375,0.06529936241017978,0.09385189076498385,0.4757251732867187,0.4753746444789615,0.2319208752135856
0.16310252587248827,0.03867900000281361,0.04994876885239849,0.16135092962397074,0.16133853597847128,0.04814742675851988
0.14589221557929563,0.03631256869102723,0.04021793572869921,0.11603820576555206,0.11521502950365584,0.044492372367486856
0.15063194816271402,0.07076602768604788,0.09958432760723973,0.3089356085788195,0.308927030982566,0.08833141908969397
0.46386206474617847,0.28469891361755856,0.2830445303720121,1.089568999446953,1.0866909400469844,0.2600825769922982
0.2748538628281987,0.02197326205490773,0.06615069883320882,0.28626641127014973,0.2865015265183033,0.05607338727539891
0.48109650060804837,0.2881657379951281,0.2981184636276444,1.1845456719376468,1.1825075875504567,0.2126024625074077
0.44947227420541536,0.09628064693674356,0.16480030934398382,0.5008007842494182,0.5002662106711502,0.08725053901688837
0.47554918081684183,0.27183848444677183,0.23609086948666158,0.8222164624926295,0.8196720722163117,0.2493762500296643
0.2648276114027303,0.051699083089254215,0.09387727526756787,0.278231012344182,0.27808937591439287,0.11545674649992649
0.2813007804615242,0.05221725526035,0.158262761561237,0.556690414013749,0.5567016198504611,0.03683979765223698
0.4082123498002806,0.1680942553725389,0.1312456874325755,0.5104710421875754,0.5091571096958024,0.15359944146771157
0.4509388036047871,0.18952047434722794,0.1533147980082269,0.578758177244415,0.5772840128251304,0.1883272776486855
0.2915271610276707,0.1438923088604633,0.13500491093830047,0.47983531203740315,0.4766809594234516,0.14750382607355578
0.44882273973831316,0.11722482676255973,0.12950607581455453,0.40503376353491766,0.40400748038020445,0.1517455694783271
0.46661067659992667,0.2962712834535827,0.4034211551280358,1.2045472584998536,1.2026656159482547,0.41988405446510463
0.4919962855223101,0.17837505398413214,0.14519207499247913,0.762443817648911,0.7609767660366082,0.27612464329932834
0.35052105156719515,0.17175419325071575,0.14229108115688083,0.514512461355199,0.5110512432185887,0.11807473843659122
0.2279042295933514,0.03228504312899084,0.06890311932319018,0.20505030076713818,0.20512229230636742,0.11326229445564426
0.2038873574293414,0.03987029843234449,0.13738027675544873,0.37595424138880523,0.37573185771304396,0.06512518791989202
0.49392937439123175,0.1934109605507272,0.1890720446292714,0.8332489528880916,0.8316966020591939,0.1588644359087718
0.23472913383209992,0.12720013115454484,0.10217593077880797,0.3948994472969864,0.3937368148180335,0.08484769030096591
0.3182511367662358,0.18754216214366667,0.19935304303683757,0.6075103504204169,0.6062766185740615,0.2011091946725852
0.46088437618688854,0.21984073180128547,0.21963781689644268,0.6956731523482169,0.6938020974122643,0.24175578132741846
0.44874625316044126,0.08270612828856087,0.05622209218703527,0.2552456813681549,0.25344066800925924,0.08624600170186462
0.3518412276243704,0.29039487690543214,0.32822931864716803,0.9550604301150488,0.9551670707544082,0.33355272602290176
0.44032777588376476,0.06636875963828957,0.06944708880570948,0.2122709246476732,0.2112886802538866,0.10640929908005616
0.17820367425061148,0.06431252977279024,0.06772938682477153,0.20134779124901853,0.2005860423040136,0.0866852126219667
0.47500740308759487,0.30088872450825466,0.2691027038762968,1.0436478730062841,1.0418561667179234,0.2279919450755871
0.23859221202465852,0.08727001080063616,0.07975281851577645,0.2615691760669263,0.26027454923246857,0.07928392783538468
0.4768095491700168,0.3613717610064029,0.4825022447072943,1.6611081187966756,1.659194160120422,0.337670357860726
0.18199925143668524,0.09516694970635135,0.09168499245397131,0.2853080983899963,0.28408555079610176,0.07038621452376898
0.44429214960253677,0.062437769888519366,0.08310363467912746,0.2638976853153388,0.2637586617039443,0.10609849120932321
0.34219593373921814,0.09831371261031298,0.08853921176686091,0.33488397472356257,0.33406849832957625,0.08460857215506667
